,City,Country,Date,Temperature,Humidity,Wind Speed
1412,San Marino,San Marino,2023-02-24 06:00:00,5.75,85,1.93
1413,San Marino,San Marino,2023-02-24 09:00:00,9.42,71,1.43
1414,San Marino,San Marino,2023-02-24 12:00:00,12.89,54,1.6
1415,San Marino,San Marino,2023-02-24 15:00:00,11.99,62,2.35
1416,San Marino,San Marino,2023-02-24 18:00:00,9.45,74,3.48
1417,San Marino,San Marino,2023-02-24 21:00:00,8.86,74,2.44
1418,San Marino,San Marino,2023-02-25 00:00:00,8.16,74,1.93
1419,San Marino,San Marino,2023-02-25 03:00:00,7.35,75,3.07
1420,San Marino,San Marino,2023-02-25 06:00:00,7.38,78,3.08
1421,San Marino,San Marino,2023-02-25 09:00:00,9.82,74,2.36
1422,San Marino,San Marino,2023-02-25 12:00:00,9.78,77,2.47
1423,San Marino,San Marino,2023-02-25 15:00:00,9.02,80,3.34
1424,San Marino,San Marino,2023-02-25 18:00:00,8.33,83,2.31
1425,San Marino,San Marino,2023-02-25 21:00:00,8.45,84,2.05
1426,San Marino,San Marino,2023-02-26 00:00:00,8.15,90,1.4
1427,San Marino,San Marino,2023-02-26 03:00:00,7.69,95,1.2
1428,San Marino,San Marino,2023-02-26 06:00:00,3.25,95,6.42
1429,San Marino,San Marino,2023-02-26 09:00:00,1.32,97,6.3
1430,San Marino,San Marino,2023-02-26 12:00:00,0.21,93,6.93
1431,San Marino,San Marino,2023-02-26 15:00:00,0.06,86,7.77
1432,San Marino,San Marino,2023-02-26 18:00:00,0.03,85,8.19
1433,San Marino,San Marino,2023-02-26 21:00:00,0.01,90,4.52
1434,San Marino,San Marino,2023-02-27 00:00:00,-0.32,98,3.72
1435,San Marino,San Marino,2023-02-27 03:00:00,-0.41,95,3.24
1436,San Marino,San Marino,2023-02-27 06:00:00,-0.28,97,1.57
1437,San Marino,San Marino,2023-02-27 09:00:00,0.22,95,0.51
1438,San Marino,San Marino,2023-02-27 12:00:00,0.75,92,0.61
1439,San Marino,San Marino,2023-02-27 15:00:00,1.08,93,1.72
1440,Belgrade,Serbia,2023-02-22 18:00:00,13.48,58,1.24
1441,Belgrade,Serbia,2023-02-22 21:00:00,12.41,61,1.54
1442,Belgrade,Serbia,2023-02-23 00:00:00,10.67,66,1.71
1443,Belgrade,Serbia,2023-02-23 03:00:00,8.25,74,1.72
1444,Belgrade,Serbia,2023-02-23 06:00:00,7.57,77,1.97
1445,Belgrade,Serbia,2023-02-23 09:00:00,11.35,61,3.33
1446,Belgrade,Serbia,2023-02-23 12:00:00,13.99,53,4.1
1447,Belgrade,Serbia,2023-02-23 15:00:00,11.87,63,5.55
1448,Belgrade,Serbia,2023-02-23 18:00:00,9.03,72,6.14
1449,Belgrade,Serbia,2023-02-23 21:00:00,8.05,76,5.11
1450,Belgrade,Serbia,2023-02-24 00:00:00,7.48,79,3.69
1451,Belgrade,Serbia,2023-02-24 03:00:00,7.31,84,3.13
1452,Belgrade,Serbia,2023-02-24 06:00:00,7.42,82,2.39
1453,Belgrade,Serbia,2023-02-24 09:00:00,9.74,73,2.64
1454,Belgrade,Serbia,2023-02-24 12:00:00,14.39,58,2.98
1455,Belgrade,Serbia,2023-02-24 15:00:00,15.03,55,1.84
1456,Belgrade,Serbia,2023-02-24 18:00:00,11.86,67,2.09
1457,Belgrade,Serbia,2023-02-24 21:00:00,10.76,66,2.72
1458,Belgrade,Serbia,2023-02-25 00:00:00,9.81,67,3.02
1459,Belgrade,Serbia,2023-02-25 03:00:00,10.42,62,4.46
1460,Belgrade,Serbia,2023-02-25 06:00:00,11.22,61,4.79
1461,Belgrade,Serbia,2023-02-25 09:00:00,14.28,53,5.16
1462,Belgrade,Serbia,2023-02-25 12:00:00,9.14,79,6.47
1463,Belgrade,Serbia,2023-02-25 15:00:00,3.9,88,4.14
1464,Belgrade,Serbia,2023-02-25 18:00:00,2.44,95,1.46
1465,Belgrade,Serbia,2023-02-25 21:00:00,1.63,97,0.65
1466,Belgrade,Serbia,2023-02-26 00:00:00,1.68,97,1.45
1467,Belgrade,Serbia,2023-02-26 03:00:00,1.44,99,2.39
1468,Belgrade,Serbia,2023-02-26 06:00:00,1.32,99,2.75
1469,Belgrade,Serbia,2023-02-26 09:00:00,2.29,87,4.0
1470,Belgrade,Serbia,2023-02-26 12:00:00,1.4,94,3.97
1471,Belgrade,Serbia,2023-02-26 15:00:00,1.1,98,2.52
1472,Belgrade,Serbia,2023-02-26 18:00:00,0.9,99,2.51
1473,Belgrade,Serbia,2023-02-26 21:00:00,0.83,100,1.7
1474,Belgrade,Serbia,2023-02-27 00:00:00,0.86,99,1.38
1475,Belgrade,Serbia,2023-02-27 03:00:00,0.78,95,1.86
1476,Belgrade,Serbia,2023-02-27 06:00:00,0.91,89,1.48
1477,Belgrade,Serbia,2023-02-27 09:00:00,2.13,82,1.78
1478,Belgrade,Serbia,2023-02-27 12:00:00,4.0,70,1.64
1479,Belgrade,Serbia,2023-02-27 15:00:00,4.25,71,0.4
1480,Bratislava,Slovakia,2023-02-22 18:00:00,10.55,71,1.92
1481,Bratislava,Slovakia,2023-02-22 21:00:00,10.43,72,2.02
1482,Bratislava,Slovakia,2023-02-23 00:00:00,9.5,77,2.71
1483,Bratislava,Slovakia,2023-02-23 03:00:00,8.51,78,3.46
1484,Bratislava,Slovakia,2023-02-23 06:00:00,7.69,79,3.76
1485,Bratislava,Slovakia,2023-02-23 09:00:00,8.09,72,4.69
1486,Bratislava,Slovakia,2023-02-23 12:00:00,8.45,72,4.33
1487,Bratislava,Slovakia,2023-02-23 15:00:00,8.45,72,3.71
1488,Bratislava,Slovakia,2023-02-23 18:00:00,7.46,77,2.7
1489,Bratislava,Slovakia,2023-02-23 21:00:00,7.27,80,2.25
1490,Bratislava,Slovakia,2023-02-24 00:00:00,7.05,87,1.64
1491,Bratislava,Slovakia,2023-02-24 03:00:00,7.41,90,1.38
1492,Bratislava,Slovakia,2023-02-24 06:00:00,7.92,90,1.25
1493,Bratislava,Slovakia,2023-02-24 09:00:00,10.29,75,2.12
1494,Bratislava,Slovakia,2023-02-24 12:00:00,13.3,57,4.01
1495,Bratislava,Slovakia,2023-02-24 15:00:00,13.16,56,3.87
1496,Bratislava,Slovakia,2023-02-24 18:00:00,9.52,72,2.76
1497,Bratislava,Slovakia,2023-02-24 21:00:00,8.36,83,3.28
1498,Bratislava,Slovakia,2023-02-25 00:00:00,7.3,88,2.43
1499,Bratislava,Slovakia,2023-02-25 03:00:00,6.41,85,6.92
1500,Bratislava,Slovakia,2023-02-25 06:00:00,5.11,75,6.97
1501,Bratislava,Slovakia,2023-02-25 09:00:00,5.23,64,6.52
1502,Bratislava,Slovakia,2023-02-25 12:00:00,7.23,46,9.13
1503,Bratislava,Slovakia,2023-02-25 15:00:00,6.49,47,7.56
1504,Bratislava,Slovakia,2023-02-25 18:00:00,3.67,62,6.72
1505,Bratislava,Slovakia,2023-02-25 21:00:00,1.63,64,6.89
1506,Bratislava,Slovakia,2023-02-26 00:00:00,0.65,65,5.93
1507,Bratislava,Slovakia,2023-02-26 03:00:00,-0.09,68,5.42
1508,Bratislava,Slovakia,2023-02-26 06:00:00,-0.43,73,5.38
1509,Bratislava,Slovakia,2023-02-26 09:00:00,2.98,55,6.65
1510,Bratislava,Slovakia,2023-02-26 12:00:00,4.46,45,5.55
1511,Bratislava,Slovakia,2023-02-26 15:00:00,4.29,47,5.57
1512,Bratislava,Slovakia,2023-02-26 18:00:00,1.32,60,5.26
1513,Bratislava,Slovakia,2023-02-26 21:00:00,-0.12,73,5.41
1514,Bratislava,Slovakia,2023-02-27 00:00:00,-0.59,76,4.82
1515,Bratislava,Slovakia,2023-02-27 03:00:00,-1.13,78,3.95
1516,Bratislava,Slovakia,2023-02-27 06:00:00,-1.46,77,3.53
1517,Bratislava,Slovakia,2023-02-27 09:00:00,2.24,52,3.67
1518,Bratislava,Slovakia,2023-02-27 12:00:00,4.71,41,2.75
1519,Bratislava,Slovakia,2023-02-27 15:00:00,4.59,44,2.26
1520,Ljubljana,Slovenia,2023-02-22 18:00:00,11.46,67,1.4
1521,Ljubljana,Slovenia,2023-02-22 21:00:00,10.27,71,1.45
1522,Ljubljana,Slovenia,2023-02-23 00:00:00,8.73,75,1.24
1523,Ljubljana,Slovenia,2023-02-23 03:00:00,7.2,81,0.88
1524,Ljubljana,Slovenia,2023-02-23 06:00:00,6.79,84,0.76
1525,Ljubljana,Slovenia,2023-02-23 09:00:00,9.31,74,0.8
1526,Ljubljana,Slovenia,2023-02-23 12:00:00,10.52,70,1.72
1527,Ljubljana,Slovenia,2023-02-23 15:00:00,9.33,81,1.76
1528,Ljubljana,Slovenia,2023-02-23 18:00:00,7.38,92,1.18
1529,Ljubljana,Slovenia,2023-02-23 21:00:00,7.16,92,0.96
1530,Ljubljana,Slovenia,2023-02-24 00:00:00,6.86,94,1.04
1531,Ljubljana,Slovenia,2023-02-24 03:00:00,6.14,95,0.95
1532,Ljubljana,Slovenia,2023-02-24 06:00:00,6.18,95,0.92
1533,Ljubljana,Slovenia,2023-02-24 09:00:00,8.94,82,1.96
1534,Ljubljana,Slovenia,2023-02-24 12:00:00,8.54,90,1.23
1535,Ljubljana,Slovenia,2023-02-24 15:00:00,9.56,86,2.45
1536,Ljubljana,Slovenia,2023-02-24 18:00:00,8.93,85,3.34
1537,Ljubljana,Slovenia,2023-02-24 21:00:00,8.58,87,3.19
1538,Ljubljana,Slovenia,2023-02-25 00:00:00,9.58,88,4.26
1539,Ljubljana,Slovenia,2023-02-25 03:00:00,9.52,89,4.73
1540,Ljubljana,Slovenia,2023-02-25 06:00:00,9.04,92,4.01
1541,Ljubljana,Slovenia,2023-02-25 09:00:00,7.49,93,2.06
1542,Ljubljana,Slovenia,2023-02-25 12:00:00,5.87,92,1.57
1543,Ljubljana,Slovenia,2023-02-25 15:00:00,5.49,95,1.4
1544,Ljubljana,Slovenia,2023-02-25 18:00:00,3.93,98,1.71
1545,Ljubljana,Slovenia,2023-02-25 21:00:00,2.7,99,1.46
1546,Ljubljana,Slovenia,2023-02-26 00:00:00,1.73,99,1.99
1547,Ljubljana,Slovenia,2023-02-26 03:00:00,1.24,98,1.79
1548,Ljubljana,Slovenia,2023-02-26 06:00:00,-0.55,94,3.36
1549,Ljubljana,Slovenia,2023-02-26 09:00:00,1.79,75,5.03
1550,Ljubljana,Slovenia,2023-02-26 12:00:00,3.35,68,5.89
1551,Ljubljana,Slovenia,2023-02-26 15:00:00,2.61,73,5.25
1552,Ljubljana,Slovenia,2023-02-26 18:00:00,0.48,76,4.58
1553,Ljubljana,Slovenia,2023-02-26 21:00:00,-0.19,77,3.83
1554,Ljubljana,Slovenia,2023-02-27 00:00:00,-0.37,75,3.41
1555,Ljubljana,Slovenia,2023-02-27 03:00:00,-0.57,74,3.98
1556,Ljubljana,Slovenia,2023-02-27 06:00:00,-0.92,82,3.26
1557,Ljubljana,Slovenia,2023-02-27 09:00:00,0.64,79,3.8
1558,Ljubljana,Slovenia,2023-02-27 12:00:00,1.85,78,4.19
1559,Ljubljana,Slovenia,2023-02-27 15:00:00,2.2,80,3.99
1560,Madrid,Spain,2023-02-22 18:00:00,15.48,45,3.97
1561,Madrid,Spain,2023-02-22 21:00:00,13.9,54,2.84
1562,Madrid,Spain,2023-02-23 00:00:00,11.15,68,3.08
1563,Madrid,Spain,2023-02-23 03:00:00,7.72,83,3.23
1564,Madrid,Spain,2023-02-23 06:00:00,6.8,86,2.68
1565,Madrid,Spain,2023-02-23 09:00:00,7.54,77,2.89
1566,Madrid,Spain,2023-02-23 12:00:00,7.99,67,4.64
1567,Madrid,Spain,2023-02-23 15:00:00,8.15,53,6.91
1568,Madrid,Spain,2023-02-23 18:00:00,5.72,59,6.76
1569,Madrid,Spain,2023-02-23 21:00:00,4.71,53,4.88
1570,Madrid,Spain,2023-02-24 00:00:00,3.34,60,3.29
1571,Madrid,Spain,2023-02-24 03:00:00,2.07,63,1.73
1572,Madrid,Spain,2023-02-24 06:00:00,1.09,66,1.26
1573,Madrid,Spain,2023-02-24 09:00:00,3.1,56,1.45
1574,Madrid,Spain,2023-02-24 12:00:00,7.0,40,0.88
1575,Madrid,Spain,2023-02-24 15:00:00,8.92,31,2.17
1576,Madrid,Spain,2023-02-24 18:00:00,7.21,39,2.79
1577,Madrid,Spain,2023-02-24 21:00:00,5.72,46,1.95
1578,Madrid,Spain,2023-02-25 00:00:00,4.62,51,1.05
1579,Madrid,Spain,2023-02-25 03:00:00,3.76,53,0.38
1580,Madrid,Spain,2023-02-25 06:00:00,2.78,57,0.47
1581,Madrid,Spain,2023-02-25 09:00:00,4.37,51,1.2
1582,Madrid,Spain,2023-02-25 12:00:00,7.63,42,3.29
1583,Madrid,Spain,2023-02-25 15:00:00,9.12,36,2.31
1584,Madrid,Spain,2023-02-25 18:00:00,7.5,42,0.78
1585,Madrid,Spain,2023-02-25 21:00:00,5.89,53,1.58
1586,Madrid,Spain,2023-02-26 00:00:00,4.26,59,2.05
1587,Madrid,Spain,2023-02-26 03:00:00,2.99,60,1.71
1588,Madrid,Spain,2023-02-26 06:00:00,2.0,61,0.97
1589,Madrid,Spain,2023-02-26 09:00:00,4.67,55,1.68
1590,Madrid,Spain,2023-02-26 12:00:00,8.55,41,3.9
1591,Madrid,Spain,2023-02-26 15:00:00,7.96,38,5.91
1592,Madrid,Spain,2023-02-26 18:00:00,6.18,43,4.21
1593,Madrid,Spain,2023-02-26 21:00:00,3.56,53,3.31
1594,Madrid,Spain,2023-02-27 00:00:00,1.69,58,1.93
1595,Madrid,Spain,2023-02-27 03:00:00,0.36,62,1.39
1596,Madrid,Spain,2023-02-27 06:00:00,-0.53,63,1.27
1597,Madrid,Spain,2023-02-27 09:00:00,1.69,51,1.28
1598,Madrid,Spain,2023-02-27 12:00:00,6.22,32,1.26
1599,Madrid,Spain,2023-02-27 15:00:00,8.62,26,2.09
1600,Stockholm,Sweden,2023-02-22 18:00:00,-2.18,71,3.02
1601,Stockholm,Sweden,2023-02-22 21:00:00,-1.85,70,3.92
1602,Stockholm,Sweden,2023-02-23 00:00:00,-1.01,72,4.89
1603,Stockholm,Sweden,2023-02-23 03:00:00,-0.06,74,5.55
1604,Stockholm,Sweden,2023-02-23 06:00:00,-0.06,85,5.38
1605,Stockholm,Sweden,2023-02-23 09:00:00,0.52,97,5.43
1606,Stockholm,Sweden,2023-02-23 12:00:00,0.54,98,3.89
1607,Stockholm,Sweden,2023-02-23 15:00:00,0.2,99,1.59
1608,Stockholm,Sweden,2023-02-23 18:00:00,-0.25,97,2.01
1609,Stockholm,Sweden,2023-02-23 21:00:00,-0.89,91,2.26
1610,Stockholm,Sweden,2023-02-24 00:00:00,-1.36,92,1.72
1611,Stockholm,Sweden,2023-02-24 03:00:00,-1.27,86,1.73
1612,Stockholm,Sweden,2023-02-24 06:00:00,-1.41,87,1.4
1613,Stockholm,Sweden,2023-02-24 09:00:00,-0.47,83,1.19
1614,Stockholm,Sweden,2023-02-24 12:00:00,0.59,74,1.48
1615,Stockholm,Sweden,2023-02-24 15:00:00,0.01,79,1.84
1616,Stockholm,Sweden,2023-02-24 18:00:00,-2.07,89,2.46
1617,Stockholm,Sweden,2023-02-24 21:00:00,-1.84,88,3.33
1618,Stockholm,Sweden,2023-02-25 00:00:00,-1.16,84,4.4
1619,Stockholm,Sweden,2023-02-25 03:00:00,-1.35,88,5.22
1620,Stockholm,Sweden,2023-02-25 06:00:00,-1.22,82,6.15
1621,Stockholm,Sweden,2023-02-25 09:00:00,-0.49,76,6.98
1622,Stockholm,Sweden,2023-02-25 12:00:00,0.33,73,7.39
1623,Stockholm,Sweden,2023-02-25 15:00:00,-0.81,78,8.03
1624,Stockholm,Sweden,2023-02-25 18:00:00,-1.43,72,7.77
1625,Stockholm,Sweden,2023-02-25 21:00:00,-2.18,67,7.05
1626,Stockholm,Sweden,2023-02-26 00:00:00,-2.38,68,5.75
1627,Stockholm,Sweden,2023-02-26 03:00:00,-3.23,74,5.33
1628,Stockholm,Sweden,2023-02-26 06:00:00,-3.76,79,5.02
1629,Stockholm,Sweden,2023-02-26 09:00:00,-1.34,70,5.1
1630,Stockholm,Sweden,2023-02-26 12:00:00,0.86,62,5.1
1631,Stockholm,Sweden,2023-02-26 15:00:00,-0.01,67,4.28
1632,Stockholm,Sweden,2023-02-26 18:00:00,-2.04,76,3.09
1633,Stockholm,Sweden,2023-02-26 21:00:00,-2.48,89,2.38
1634,Stockholm,Sweden,2023-02-27 00:00:00,-2.12,91,2.74
1635,Stockholm,Sweden,2023-02-27 03:00:00,-1.62,92,2.51
1636,Stockholm,Sweden,2023-02-27 06:00:00,-0.88,93,2.83
1637,Stockholm,Sweden,2023-02-27 09:00:00,2.47,86,2.88
1638,Stockholm,Sweden,2023-02-27 12:00:00,4.9,81,3.18
1639,Stockholm,Sweden,2023-02-27 15:00:00,3.38,91,2.87
1640,Bern,Switzerland,2023-02-22 18:00:00,10.41,71,2.55
1641,Bern,Switzerland,2023-02-22 21:00:00,9.73,77,2.23
1642,Bern,Switzerland,2023-02-23 00:00:00,8.8,85,0.86
1643,Bern,Switzerland,2023-02-23 03:00:00,7.32,92,0.67
1644,Bern,Switzerland,2023-02-23 06:00:00,7.28,91,0.6
1645,Bern,Switzerland,2023-02-23 09:00:00,9.23,82,0.59
1646,Bern,Switzerland,2023-02-23 12:00:00,12.44,63,0.79
1647,Bern,Switzerland,2023-02-23 15:00:00,12.19,63,1.01
1648,Bern,Switzerland,2023-02-23 18:00:00,8.9,80,0.95
1649,Bern,Switzerland,2023-02-23 21:00:00,6.83,88,0.91
1650,Bern,Switzerland,2023-02-24 00:00:00,5.68,90,0.76
1651,Bern,Switzerland,2023-02-24 03:00:00,4.93,89,0.86
1652,Bern,Switzerland,2023-02-24 06:00:00,4.95,86,0.71
1653,Bern,Switzerland,2023-02-24 09:00:00,9.41,68,0.82
1654,Bern,Switzerland,2023-02-24 12:00:00,13.19,56,1.59
1655,Bern,Switzerland,2023-02-24 15:00:00,12.67,62,1.83
1656,Bern,Switzerland,2023-02-24 18:00:00,7.99,88,0.09
1657,Bern,Switzerland,2023-02-24 21:00:00,7.73,93,1.65
1658,Bern,Switzerland,2023-02-25 00:00:00,5.84,96,2.44
1659,Bern,Switzerland,2023-02-25 03:00:00,4.47,95,0.81
1660,Bern,Switzerland,2023-02-25 06:00:00,4.12,93,1.28
1661,Bern,Switzerland,2023-02-25 09:00:00,4.01,87,2.44
1662,Bern,Switzerland,2023-02-25 12:00:00,4.39,78,3.5
1663,Bern,Switzerland,2023-02-25 15:00:00,5.28,68,3.99
1664,Bern,Switzerland,2023-02-25 18:00:00,2.66,79,3.8
1665,Bern,Switzerland,2023-02-25 21:00:00,0.34,82,4.44
1666,Bern,Switzerland,2023-02-26 00:00:00,-0.84,78,4.23
1667,Bern,Switzerland,2023-02-26 03:00:00,-1.4,77,4.13
1668,Bern,Switzerland,2023-02-26 06:00:00,-2.13,81,5.41
1669,Bern,Switzerland,2023-02-26 09:00:00,-0.23,65,6.68
1670,Bern,Switzerland,2023-02-26 12:00:00,2.13,44,7.54
1671,Bern,Switzerland,2023-02-26 15:00:00,2.08,47,7.27
1672,Bern,Switzerland,2023-02-26 18:00:00,-0.94,61,6.5
1673,Bern,Switzerland,2023-02-26 21:00:00,-1.58,69,6.96
1674,Bern,Switzerland,2023-02-27 00:00:00,-2.36,77,6.52
1675,Bern,Switzerland,2023-02-27 03:00:00,-2.82,81,5.88
1676,Bern,Switzerland,2023-02-27 06:00:00,-3.09,82,5.43
1677,Bern,Switzerland,2023-02-27 09:00:00,-1.02,66,5.62
1678,Bern,Switzerland,2023-02-27 12:00:00,2.13,50,4.99
1679,Bern,Switzerland,2023-02-27 15:00:00,2.81,51,4.76
1680,Kiev,Ukraine,2023-02-22 18:00:00,-1.48,82,2.67
1681,Kiev,Ukraine,2023-02-22 21:00:00,-2.0,72,3.16
1682,Kiev,Ukraine,2023-02-23 00:00:00,-3.13,60,2.97
1683,Kiev,Ukraine,2023-02-23 03:00:00,-4.78,54,2.49
1684,Kiev,Ukraine,2023-02-23 06:00:00,-5.16,54,2.36
1685,Kiev,Ukraine,2023-02-23 09:00:00,-3.31,42,1.63
1686,Kiev,Ukraine,2023-02-23 12:00:00,-1.59,34,0.68
1687,Kiev,Ukraine,2023-02-23 15:00:00,-1.88,37,1.72
1688,Kiev,Ukraine,2023-02-23 18:00:00,-2.84,44,2.76
1689,Kiev,Ukraine,2023-02-23 21:00:00,-2.71,46,3.85
1690,Kiev,Ukraine,2023-02-24 00:00:00,-2.36,47,4.83
1691,Kiev,Ukraine,2023-02-24 03:00:00,-1.97,51,5.6
1692,Kiev,Ukraine,2023-02-24 06:00:00,-1.33,55,6.39
1693,Kiev,Ukraine,2023-02-24 09:00:00,1.07,60,7.16
1694,Kiev,Ukraine,2023-02-24 12:00:00,2.43,67,7.11
1695,Kiev,Ukraine,2023-02-24 15:00:00,2.41,76,6.56
1696,Kiev,Ukraine,2023-02-24 18:00:00,2.05,86,5.78
1697,Kiev,Ukraine,2023-02-24 21:00:00,2.6,91,5.71
1698,Kiev,Ukraine,2023-02-25 00:00:00,2.56,94,4.68
1699,Kiev,Ukraine,2023-02-25 03:00:00,2.32,95,3.78
1700,Kiev,Ukraine,2023-02-25 06:00:00,2.87,92,4.33
1701,Kiev,Ukraine,2023-02-25 09:00:00,5.14,81,5.38
1702,Kiev,Ukraine,2023-02-25 12:00:00,9.23,69,6.83
1703,Kiev,Ukraine,2023-02-25 15:00:00,9.33,69,6.66
1704,Kiev,Ukraine,2023-02-25 18:00:00,9.34,74,7.35
1705,Kiev,Ukraine,2023-02-25 21:00:00,2.55,94,4.28
1706,Kiev,Ukraine,2023-02-26 00:00:00,3.03,72,5.77
1707,Kiev,Ukraine,2023-02-26 03:00:00,1.96,79,4.84
1708,Kiev,Ukraine,2023-02-26 06:00:00,1.48,77,4.91
1709,Kiev,Ukraine,2023-02-26 09:00:00,4.0,55,5.53
1710,Kiev,Ukraine,2023-02-26 12:00:00,5.79,47,5.73
1711,Kiev,Ukraine,2023-02-26 15:00:00,4.98,52,3.75
1712,Kiev,Ukraine,2023-02-26 18:00:00,2.66,66,3.12
1713,Kiev,Ukraine,2023-02-26 21:00:00,1.41,84,3.36
1714,Kiev,Ukraine,2023-02-27 00:00:00,0.05,79,3.02
1715,Kiev,Ukraine,2023-02-27 03:00:00,-0.75,75,3.46
1716,Kiev,Ukraine,2023-02-27 06:00:00,-1.13,71,3.66
1717,Kiev,Ukraine,2023-02-27 09:00:00,0.97,53,4.03
1718,Kiev,Ukraine,2023-02-27 12:00:00,3.08,42,4.44
1719,Kiev,Ukraine,2023-02-27 15:00:00,2.2,52,4.28
1720,London,United Kingdom,2023-02-22 18:00:00,8.61,82,2.85
1721,London,United Kingdom,2023-02-22 21:00:00,7.04,79,2.27
1722,London,United Kingdom,2023-02-23 00:00:00,5.0,90,3.34
1723,London,United Kingdom,2023-02-23 03:00:00,5.61,82,4.09
1724,London,United Kingdom,2023-02-23 06:00:00,5.62,90,4.5
1725,London,United Kingdom,2023-02-23 09:00:00,5.68,81,5.64
1726,London,United Kingdom,2023-02-23 12:00:00,7.42,66,5.57
1727,London,United Kingdom,2023-02-23 15:00:00,6.92,60,4.93
1728,London,United Kingdom,2023-02-23 18:00:00,5.59,60,3.51
1729,London,United Kingdom,2023-02-23 21:00:00,4.13,65,1.58
1730,London,United Kingdom,2023-02-24 00:00:00,3.47,68,1.8
1731,London,United Kingdom,2023-02-24 03:00:00,3.23,66,2.55
1732,London,United Kingdom,2023-02-24 06:00:00,4.04,77,3.16
1733,London,United Kingdom,2023-02-24 09:00:00,5.47,84,3.25
1734,London,United Kingdom,2023-02-24 12:00:00,6.5,86,4.12
1735,London,United Kingdom,2023-02-24 15:00:00,7.65,68,4.68
1736,London,United Kingdom,2023-02-24 18:00:00,5.53,71,4.69
1737,London,United Kingdom,2023-02-24 21:00:00,4.4,71,4.62
1738,London,United Kingdom,2023-02-25 00:00:00,3.5,74,4.13
1739,London,United Kingdom,2023-02-25 03:00:00,2.63,76,4.06
1740,London,United Kingdom,2023-02-25 06:00:00,2.26,79,4.65
1741,London,United Kingdom,2023-02-25 09:00:00,3.74,72,4.57
1742,London,United Kingdom,2023-02-25 12:00:00,6.92,52,5.39
1743,London,United Kingdom,2023-02-25 15:00:00,7.04,55,5.07
1744,London,United Kingdom,2023-02-25 18:00:00,5.22,64,4.83
1745,London,United Kingdom,2023-02-25 21:00:00,3.8,75,4.34
1746,London,United Kingdom,2023-02-26 00:00:00,3.08,79,4.45
1747,London,United Kingdom,2023-02-26 03:00:00,2.82,73,4.25
1748,London,United Kingdom,2023-02-26 06:00:00,1.97,81,3.05
1749,London,United Kingdom,2023-02-26 09:00:00,3.54,69,3.97
1750,London,United Kingdom,2023-02-26 12:00:00,6.94,40,5.01
1751,London,United Kingdom,2023-02-26 15:00:00,7.46,40,5.51
1752,London,United Kingdom,2023-02-26 18:00:00,5.31,51,4.42
1753,London,United Kingdom,2023-02-26 21:00:00,3.65,61,4.17
1754,London,United Kingdom,2023-02-27 00:00:00,2.58,63,3.46
1755,London,United Kingdom,2023-02-27 03:00:00,1.78,66,3.06
1756,London,United Kingdom,2023-02-27 06:00:00,1.28,70,2.52
1757,London,United Kingdom,2023-02-27 09:00:00,3.1,63,2.94
1758,London,United Kingdom,2023-02-27 12:00:00,6.36,52,3.89
1759,London,United Kingdom,2023-02-27 15:00:00,6.33,61,3.98
